0,80,2
4,76,2
0,60,2
0,86,2
0,91,2
16,69,2
4,77,2
16,85,2
16,86,2
16,75,2
0,53,1
0,80,2
16,78,2
16,64,2
21,72,2
1,88,2
1,75,2
16,89,1
16,78,2
12,84,2
16,78,2
0,67,2
0,95,2
0,82,2
0,68,2
0,80,2
16,88,2
16,93,2
1,76,2
16,87,2
1,73,2
5,69,2
1,66,2
4,92,2
0,63,2
0,68,2
16,92,1
9,56,2
1,77,2
1,67,2
16,77,2
1,69,2
1,87,2
1,84,2
16,89,2
17,75,2
1,53,2
1,82,2
1,81,2
1,80,2
16,84,1
1,75,2
16,82,2
16,70,2
4,67,2
16,98,2
16,71,2
0,68,2
16,82,2
16,66,2
16,79,2
0,82,2
0,83,1
0,62,2
16,79,1
16,49,1
16,58,2
16,88,2
16,90,2
1,70,2
4,95,2
16,84,2
8,85,2
16,90,2
12,65,2
0,83,2
0,64,2
0,80,2
1,79,2
1,95,2
1,69,2
16,93,1
0,90,2
16,76,2
1,67,2
16,89,1
16,66,2
0,82,2
8,75,2
1,70,2
1,64,2
4,80,2
16,82,2
1,72,2
16,94,2
0,68,2
0,71,2
1,81,2
16,84,2
0,63,2
16,79,2
16,84,2
16,82,2
0,79,2
0,87,1
0,79,2
0,70,2
0,92,2
0,66,2
16,95,2
1,44,2
1,82,2
16,92,2
4,66,2
16,77,1
9,57,1
16,89,2
0,76,2
0,62,2
1,71,2
16,91,1
0,60,2
0,79,2
0,72,2
4,77,2
0,77,2
0,50,1
0,61,2
1,79,2
16,86,2
0,57,2
0,82,2
16,92,2
16,95,2
5,75,2
16,83,2
0,60,2
0,69,2
5,59,2
16,88,2
4,82,2
0,86,2
0,56,2
0,8,2
1,71,2
1,71,2
1,77,2
1,62,2
20,80,2
9,56,2
1,71,2
0,59,2
4,83,2
16,76,2
1,57,2
16,80,2
16,65,2
16,69,2
1,72,2
16,95,2
0,80,2
16,64,2
16,75,1
1,64,2
1,67,1
1,74,2
1,79,2
1,63,2
1,73,2
1,66,2
17,67,2
16,86,2
1,63,2
0,63,2
0,85,2
0,71,2
0,61,2
9,67,2
16,79,2
1,84,2
1,70,2
17,79,2
16,74,2
1,73,2
4,56,2
0,71,2
0,73,2
0,82,2
1,62,2
20,88,2
16,90,2
1,70,2
1,69,1
0,79,2
0,73,2
1,88,2
0,52,2
20,97,2
0,79,2
0,52,2
16,75,2
16,92,2
1,59,2
4,83,2
16,92,2
1,76,2
16,60,2
16,93,2
1,72,2
16,81,2
16,82,2
1,68,2
16,85,2
16,92,2
1,74,2
1,79,1
16,83,2
17,98,2
16,89,2
1,81,2
5,79,2
16,46,2
16,93,2
16,64,1
5,60,2
1,74,2
5,58,2
20,72,2
17,80,1
4,65,2
1,70,1
4,52,2
5,90,2
16,71,2
16,96,2
16,87,2
1,66,2
16,84,2
1,77,2
8,60,2
20,80,2
4,38,2
16,85,2
1,65,2
16,78,2
16,87,2
16,75,2
16,85,2
16,87,2
0,61,2
16,73,2
1,84,2
16,66,2
4,72,2
17,88,2
1,72,1
16,70,2
16,79,2
1,66,2
1,77,2
16,84,1
16,87,2
1,65,2
16,94,2
5,81,2
1,75,2
1,77,2
1,86,2
16,77,2
1,82,2
16,79,2
16,82,2
4,70,2
16,62,2
4,58,2
1,65,2
16,90,2
1,46,2
16,93,2
1,67,2
16,92,2
16,83,1
16,90,1
16,83,2
16,84,2
16,92,2
16,88,2
1,82,2
4,85,1
20,84,1
16,77,2
16,84,2
16,80,2
16,87,2
16,84,1
21,63,2
8,69,2
1,83,2
1,74,2
16,71,2
1,77,2
16,85,2
16,85,2
21,75,2
1,71,1
1,73,2
16,77,2
16,76,2
5,67,2
16,79,2
16,82,2
1,80,2
1,86,2
1,81,2
17,61,2
20,86,2
1,45,2
16,84,2
16,80,2
16,84,1
16,75,2
16,79,1
17,70,1
4,89,2
4,58,2
5,88,2
1,72,1
16,80,2
16,79,2
4,66,2
1,52,2
1,63,2
16,79,2
16,80,2
1,70,2
5,67,2
16,71,2
16,73,2
1,61,2
1,84,2
1,75,2
16,92,2
4,81,2
1,73,2
1,72,2
16,94,2
16,73,2
1,73,2
16,83,2
16,76,2
16,96,1
4,71,2
21,77,2
16,88,2
16,85,2
1,50,2
1,83,2
0,70,2
16,66,2
16,66,2
1,90,2
16,75,1
1,71,2
1,75,2
1,58,2
16,88,2
4,84,2
1,56,2
1,75,2
16,87,2
4,92,2
16,82,2
5,78,2
1,79,2
1,73,2
1,64,2
16,87,2
16,91,2
1,65,2
1,74,2
4,52,2
20,88,2
4,62,2
16,79,2
5,85,2
1,74,2
1,73,2
16,98,2
1,82,2
4,61,2
1,88,2
1,77,2
1,73,2
1,71,2
16,98,2
1,56,2
1,77,2
16,87,2
16,78,2
1,72,2
16,69,2
16,87,2
5,85,2
1,70,2
16,79,2
16,98,2
17,81,2
16,83,2
16,78,2
5,93,2
16,74,2
1,66,2
16,84,2
20,80,2
16,90,2
16,87,2
4,81,2
16,92,2
1,67,2
16,78,2
16,51,1
1,82,2
1,57,2
16,72,2
17,90,2
16,95,2
1,73,2
16,73,2
16,94,2
16,76,2
16,94,1
1,81,2
16,86,2
1,84,1
4,83,2
16,73,2
20,96,2
1,76,2
16,91,2
1,75,2
16,88,2
1,72,2
16,73,2
1,97,2
16,68,2
1,74,2
16,63,2
16,86,2
16,81,1
16,79,2
1,69,1
16,69,2
16,66,1
1,52,2
1,83,2
16,84,2
16,82,2
1,74,2
1,60,2
21,92,2
4,76,2
16,91,2
1,70,2
4,79,2
1,62,2
1,73,2
16,81,2
1,97,1
16,71,2
4,67,2
16,79,2
1,79,2
16,84,2
17,83,2
1,69,2
16,79,2
16,90,2
1,57,2
20,67,2
4,85,2
4,53,2
1,67,2
21,79,2
1,71,2
20,83,2
1,77,2
1,75,2
1,68,2
16,83,2
5,77,2
16,83,2
16,77,2
16,51,2
1,83,2
1,89,2
16,63,2
16,91,2
1,67,2
1,62,2
16,79,2
16,94,2
1,73,2
16,77,2
1,75,2
16,80,2
4,82,2
16,92,2
1,79,2
1,67,2
4,59,2
1,64,2
1,65,1
16,85,2
4,60,2
1,76,2
4,73,2
1,82,2
16,75,1
16,86,1
1,67,2
0,56,2
5,56,2
16,82,2
1,68,2
8,80,2
1,52,2
16,82,2
1,83,2
16,98,2
16,83,2
1,67,2
16,72,2
1,90,2
16,71,2
1,79,2
1,88,2
4,80,2
16,71,2
16,77,2
21,87,2
5,78,2
1,80,2
4,87,2
1,83,2
16,66,2
16,82,1
16,92,2
16,94,1
16,90,2
16,90,2
16,68,2
1,89,2
16,86,2
16,82,2
16,93,2
16,82,2
16,61,2
16,99,2
1,72,2
16,84,2
16,91,2
16,86,2
4,83,2
1,81,2
1,87,2
16,86,2
1,55,1
16,75,2
1,57,2
16,98,1
16,92,2
4,86,2
16,86,2
1,86,2
1,76,2
1,81,2
16,85,2
16,92,2
20,70,2
16,67,2
5,76,2
16,83,2
6,83,1
16,92,2
1,82,2
16,85,2
5,81,2
4,79,2
16,75,2
1,71,2
1,82,2
16,85,2
1,64,2
1,53,2
16,85,2
8,59,2
1,58,2
1,74,2
16,86,2
16,76,2
1,55,2
16,84,2
16,82,1
1,74,2
16,71,2
16,90,2
1,91,2
16,88,2
1,66,2
16,94,2
1,77,2
16,57,2
5,75,2
1,39,2
8,50,2
16,89,2
16,90,2
16,68,1
20,89,2
5,63,2
5,83,2
16,67,2
16,70,2
1,84,2
16,85,2
1,73,2
16,89,2
5,78,2
16,78,2
1,83,2
1,66,2
17,97,1
16,86,2
16,80,2
1,80,2
1,77,2
5,81,2
16,89,2
4,76,2
1,72,1
16,89,2
16,84,2
16,73,1
5,88,2
20,96,2
1,65,2
4,55,1
1,72,2
5,72,2
16,79,2
16,76,2
1,66,2
16,93,2
5,81,2
16,86,2
16,75,2
1,78,1
16,91,2
1,76,2
16,84,2
20,84,2
16,55,2
1,70,2
16,72,1
0,68,2
21,69,2
1,67,2
20,90,2
1,51,2
16,63,2
1,67,2
16,83,2
16,73,2
5,79,2
16,73,1
6,78,2
16,86,1
16,93,1
16,85,2
4,65,2
16,92,1
1,92,2
16,90,2
16,72,2
16,92,2
17,79,1
1,62,2
1,58,2
16,83,2
16,86,2
1,82,2
16,75,2
16,80,2
16,76,2
16,84,2
1,70,1
16,93,2
1,79,2
4,86,2
16,76,2
1,74,2
8,73,2
1,62,2
4,83,1
1,57,2
1,58,2
16,75,2
1,71,2
1,78,2
16,79,2
5,73,1
16,89,2
4,80,2
20,60,2
16,70,2
16,85,1
1,82,2
1,72,2
4,79,2
20,93,2
16,93,2
16,85,2
1,60,2
1,88,2
1,60,2
16,92,2
5,58,2
1,61,2
16,84,2
17,70,2
16,94,2
5,86,2
16,70,2
5,62,2
5,85,2
16,87,1
1,81,2
16,72,2
16,84,2
1,89,1
1,66,2
16,89,2
16,79,1
16,91,2
1,61,2
16,92,2
16,82,1
4,80,2
16,81,2
1,79,2
1,76,2
0,54,2
16,87,2
16,86,2
1,71,2
16,90,2
16,84,1
17,63,2
0,57,2
8,88,2
20,81,2
16,62,2
1,72,2
1,89,2
4,75,2
16,100,2
1,72,1
20,68,2
16,90,2
16,90,1
1,58,2
16,82,2
1,67,2
16,82,2
1,77,2
5,85,2
16,90,2
16,95,2
1,70,2
16,58,2
16,94,2
4,55,2
16,81,2
16,85,2
16,64,1
5,75,2
16,61,2
16,83,2
16,85,2
16,85,2
0,64,2
1,71,2
16,84,2
16,82,2
16,81,2
1,67,2
1,59,2
16,77,2
16,90,2
1,61,2
4,86,2
1,85,2
16,69,2
1,80,2
16,90,2
4,77,2
16,87,1
16,87,2
16,72,2
1,42,2
16,78,2
16,78,2
16,73,2
1,58,2
1,82,2
16,78,2
5,63,2
17,62,2
5,48,1
16,87,2
1,72,2
5,88,2
1,81,1
1,80,2
16,87,2
1,83,2
1,61,2
1,62,2
1,60,2
20,89,2
16,101,2
1,88,2
17,80,2
1,59,2
16,82,2
16,90,2
8,62,2
16,85,2
16,93,2
4,81,2
16,87,2
5,81,2
1,81,2
16,88,2
17,75,2
1,85,2
1,53,2
16,74,2
1,72,2
16,85,2
16,69,2
1,77,2
1,79,2
20,71,2
16,90,2
5,70,2
1,61,2
0,79,2
16,84,2
17,84,2
16,89,2
1,79,2
1,65,2
16,75,1
1,86,2
1,77,2
17,57,2
16,88,2
16,79,1
17,63,2
5,69,2
16,88,2
16,62,2
1,78,2
16,73,2
16,81,2
16,85,2
17,78,2
16,85,2
16,65,1
16,80,2
1,80,2
16,86,2
9,74,2
5,85,2
1,87,2
1,96,2
16,77,2
17,83,2
17,89,2
16,74,2
16,84,2
1,70,2
16,77,2
17,88,2
16,88,2
5,65,1
1,73,2
17,89,2
17,90,2
17,77,2
16,88,2
16,58,2
16,94,2
17,68,2
16,95,2
4,85,2
17,86,2
17,78,2
17,87,2
16,85,2
16,81,1
16,85,2
1,60,2
16,87,2
5,82,2
16,83,2
16,86,2
17,84,2
5,64,2
17,87,2
16,77,2
17,75,2
16,76,1
16,87,2
8,80,2
17,70,1
1,60,2
13,85,1
17,88,1
17,90,2
17,85,2
1,88,2
17,92,2
5,61,2
16,74,2
17,68,2
4,82,2
4,77,2
16,92,2
1,77,2
4,76,2
16,80,2
1,71,2
16,90,2
5,91,2
17,78,2
16,89,2
4,76,2
16,85,2
17,92,2
5,83,2
4,80,2
4,64,2
1,85,2
16,78,2
16,71,2
1,70,2
1,38,2
17,88,1
13,86,2
16,72,2
16,70,2
17,85,2
1,65,2
1,68,2
5,32,2
16,82,2
1,49,2
1,52,2
5,61,2
16,69,2
4,89,2
17,70,2
16,90,2
16,92,2
17,70,2
16,88,2
16,89,2
1,50,2
16,88,2
17,79,2
17,77,2
16,81,2
17,88,2
16,89,2
16,91,1
16,81,2
17,88,2
5,65,2
16,93,2
1,56,2
17,82,2
17,72,2
16,79,2
16,89,1
16,75,2
1,69,2
1,90,2
17,68,2
17,84,2
1,79,2
1,79,2
17,84,2
1,81,1
16,99,2
4,76,2
17,80,2
5,71,2
0,73,2
1,66,2
5,65,2
17,92,2
1,65,2
1,88,2
8,57,2
17,69,2
16,81,2
1,62,2
5,89,2
4,90,2
4,94,2
17,85,2
1,60,2
5,79,2
17,84,2
16,79,2
17,75,2
16,91,2
16,78,1
16,85,2
17,86,2
1,85,2
16,79,2
5,68,2
17,82,2
1,70,2
17,95,1
1,74,1
5,85,2
16,98,2
5,64,2
5,69,2
21,77,2
16,91,2
16,79,2
17,83,2
4,84,2
1,74,2
17,92,2
16,77,2
1,68,2
16,79,2
5,77,2
12,81,2
17,71,2
17,78,2
1,60,2
17,76,2
16,92,2
17,83,2
17,94,2
1,61,2
1,61,2
16,90,1
17,78,2
16,93,2
16,99,2
16,77,1
17,90,1
16,76,2
4,86,2
1,54,2
16,60,2
17,91,2
1,80,2
16,75,1
17,83,2
16,91,2
17,71,2
1,73,2
4,77,2
5,64,1
17,61,2
5,71,2
17,60,2
17,50,2
17,62,2
5,78,2
17,96,2
16,89,2
17,89,2
1,56,2
1,69,2
17,95,2
16,93,1
1,86,2
1,77,2
17,86,2
5,77,2
1,77,2
1,82,2
16,90,2
4,91,2
16,77,2
16,86,2
16,66,2
16,87,2
16,67,2
17,81,2
0,63,1
1,78,2
1,67,2
16,90,1
1,54,2
5,67,2
17,85,2
17,79,1
17,92,2
1,68,2
4,91,2
16,77,1
1,87,2
5,76,2
20,95,2
16,82,2
5,89,2
16,86,2
16,88,2
17,74,2
4,70,2
5,57,2
17,83,2
17,81,2
17,86,2
1,52,2
4,71,2
16,90,2
16,100,2
4,87,2
5,78,2
1,68,2
1,50,1
17,87,2
16,81,2
16,85,2
1,51,2
5,83,2
17,86,1
17,82,2
4,50,2
17,78,2
1,75,2
17,87,1
16,88,2
17,75,1
4,75,2
17,72,2
17,85,2
1,65,2
16,90,2
17,80,2
17,88,2
16,77,1
1,74,2
1,69,2
20,90,1
16,98,2
17,96,2
16,93,2
0,60,2
17,76,1
17,78,2
3,88,1
16,83,2
16,89,2
0,69,2
17,79,2
4,86,2
0,60,1
1,76,2
1,70,2
17,94,2
21,86,1
16,74,2
16,73,1
1,50,2
17,77,2
5,86,2
5,83,2
1,75,2
1,72,2
5,76,2
17,83,2
17,79,2
16,87,2
17,85,2
1,61,2
1,69,2
1,60,2
17,70,2
5,74,2
1,84,2
1,88,2
1,82,2
16,85,1
17,94,2
1,68,2
5,76,2
16,85,2
1,73,2
1,85,2
5,85,2
17,86,2
1,72,2
1,55,2
0,73,2
1,79,2
16,77,2
8,63,2
16,92,2
16,86,2
1,72,2
1,85,2
1,78,1
17,84,2
16,85,2
16,54,2
1,70,2
16,90,2
4,94,2
17,64,2
17,73,1
1,68,2
1,70,2
16,85,2
16,85,2
4,67,2
17,94,2
1,72,2
5,80,2
17,84,2
16,96,2
1,81,2
17,65,2
16,71,2
1,69,2
16,79,2
1,88,2
5,81,2
1,64,1
5,93,2
17,70,2
1,58,2
16,85,1
16,96,1
4,66,2
4,73,2
16,82,2
1,90,2
17,74,2
1,92,2
17,82,1
16,85,2
17,75,2
0,66,2
1,68,2
1,83,2
5,75,2
17,91,2
17,90,2
17,83,2
16,86,2
5,71,2
1,79,2
16,71,2
17,58,2
1,78,1
4,90,2
1,76,2
4,86,2
5,75,2
16,82,2
17,87,2
4,75,2
4,65,2
17,75,2
17,61,2
17,70,2
17,89,2
4,79,1
4,87,2
16,80,2
1,85,2
1,75,2
1,77,2
1,80,2
1,86,2
17,83,1
1,79,2
16,69,2
1,74,2
8,54,2
1,73,1
17,85,2
17,80,2
16,86,2
1,70,2
16,87,2
16,76,2
16,76,2
4,86,1
5,82,2
16,84,2
17,80,2
5,68,2
17,88,2
1,72,2
17,88,2
1,65,2
16,82,2
1,56,2
1,84,2
17,81,2
16,78,2
16,83,1
17,89,2
17,92,2
16,68,2
17,82,2
16,88,2
16,85,2
5,91,2
16,79,2
17,87,1
5,78,2
17,88,2
4,92,2
17,79,2
16,67,2
4,78,2
5,82,2
1,74,2
17,83,2
1,67,2
5,70,2
0,68,2
16,70,2
17,82,1
17,91,2
5,80,2
33,70,2
17,84,2
1,48,2
17,67,2
17,86,2
5,65,2
5,88,2
17,80,2
1,75,2
17,70,2
17,90,2
17,88,1
1,74,2
17,90,2
17,64,1
1,73,2
17,76,2
1,61,2
16,86,2
17,76,2
5,54,2
17,80,2
17,68,2
8,72,2
17,88,2
1,81,1
1,73,2
17,72,2
1,66,2
17,92,2
17,64,1
1,84,2
17,56,2
1,54,2
17,79,2
1,81,2
17,82,2
17,79,1
17,80,1
1,64,2
5,82,2
17,72,2
17,92,2
17,94,2
1,66,2
1,79,2
17,94,2
17,78,1
4,97,2
17,76,2
16,77,2
1,57,2
17,86,2
5,85,2
17,83,2
17,88,2
17,84,2
1,65,2
17,88,2
1,80,2
1,73,2
1,77,2
16,86,2
17,68,2
1,60,2
5,73,1
17,88,1
1,81,2
17,101,2
1,74,2
1,73,2
17,84,2
1,62,1
17,83,2
17,78,1
17,77,2
17,84,2
1,94,2
17,85,2
1,81,2
4,58,2
1,80,2
1,77,2
1,89,1
1,95,2
17,92,2
17,96,1
5,62,2
16,77,2
17,84,2
17,81,1
17,89,2
17,84,2
1,70,2
17,77,2
17,84,2
17,77,1
17,92,2
17,90,2
17,66,2
17,79,2
17,77,1
8,67,1
17,85,2
1,88,2
4,77,2
1,77,2
17,86,2
1,68,2
17,80,2
1,61,2
1,70,2
17,77,2
1,88,2
1,85,2
17,58,2
17,74,1
17,74,2
1,74,2
4,72,2
1,72,2
1,77,2
1,88,2
16,88,2
17,73,2
17,83,2
17,82,2
17,68,2
17,90,2
17,81,2
5,69,2
4,83,2
1,57,2
5,74,1
17,82,2
17,88,2
5,65,2
1,83,2
5,68,2
1,40,2
